time,crd,vel,ekin,epot,etotal,coff_0,coff_1,prob,random,state
450.000,1.44389153,0.01383060,0.19128541,0.00904906,0.20033447,0.27330309,0.72669691,0.00144926,0.67884102,1
451.000,1.45772176,0.01382987,0.19126539,0.00906872,0.20033412,0.27436401,0.72563599,0.00142255,0.00306503,1
452.000,1.47155127,0.01382916,0.19124573,0.00908804,0.20033376,0.27540355,0.72459645,0.00139498,0.25514068,1
453.000,1.48538008,0.01382846,0.19122641,0.00910700,0.20033341,0.27642120,0.72357880,0.00136663,0.39987807,1
454.000,1.49920820,0.01382778,0.19120745,0.00912562,0.20033307,0.27741649,0.72258351,0.00133760,0.74646183,1
455.000,1.51303564,0.01382710,0.19118883,0.00914390,0.20033273,0.27838905,0.72161095,0.00130797,0.25891103,1
456.000,1.52686241,0.01382644,0.19117055,0.00916184,0.20033239,0.27933854,0.72066146,0.00127783,0.75273134,1
457.000,1.54068853,0.01382580,0.19115261,0.00917944,0.20033205,0.28026469,0.71973531,0.00124724,0.93441064,1
458.000,1.55451400,0.01382516,0.19113500,0.00919672,0.20033172,0.28116729,0.71883271,0.00121630,0.83409708,1
459.000,1.56833884,0.01382453,0.19111773,0.00921366,0.20033139,0.28204618,0.71795382,0.00118506,0.63506156,1
460.000,1.58216307,0.01382392,0.19110079,0.00923028,0.20033107,0.28290125,0.71709875,0.00115362,0.08047358,1
461.000,1.59598668,0.01382332,0.19108417,0.00924658,0.20033075,0.28373245,0.71626755,0.00112203,0.09862969,1
462.000,1.60980971,0.01382273,0.19106787,0.00926256,0.20033043,0.28453977,0.71546023,0.00109037,0.91093905,1
463.000,1.62363214,0.01382215,0.19105188,0.00927824,0.20033012,0.28532325,0.71467675,0.00105869,0.26730444,1
464.000,1.63745401,0.01382158,0.19103621,0.00929360,0.20032981,0.28608296,0.71391704,0.00102706,0.30607390,1
465.000,1.65127531,0.01382103,0.19102084,0.00930866,0.20032951,0.28681903,0.71318097,0.00099554,0.63925762,1
466.000,1.66509607,0.01382048,0.19100578,0.00932343,0.20032921,0.28753163,0.71246837,0.00096417,0.86459917,1
467.000,1.67891628,0.01381995,0.19099102,0.00933790,0.20032891,0.28822093,0.71177907,0.00093302,0.53917473,1
468.000,1.69273597,0.01381943,0.19097655,0.00935207,0.20032862,0.28888718,0.71111282,0.00090212,0.59785034,1
469.000,1.70655513,0.01381891,0.19096237,0.00936597,0.20032834,0.28953063,0.71046937,0.00087153,0.72537242,1
470.000,1.72037379,0.01381841,0.19094848,0.00937958,0.20032806,0.29015158,0.70984842,0.00084129,0.98138830,1
471.000,1.73419196,0.01381792,0.19093487,0.00939291,0.20032778,0.29075033,0.70924967,0.00081144,0.68009795,1
472.000,1.74800963,0.01381744,0.19092153,0.00940597,0.20032751,0.29132724,0.70867276,0.00078201,0.45400240,1
473.000,1.76182683,0.01381696,0.19090847,0.00941877,0.20032724,0.29188266,0.70811734,0.00075304,0.91852257,1
474.000,1.77564356,0.01381650,0.19089567,0.00943130,0.20032697,0.29241697,0.70758303,0.00072456,0.54324420,1
475.000,1.78945983,0.01381605,0.19088314,0.00944357,0.20032671,0.29293060,0.70706940,0.00069659,0.57173442,1
476.000,1.80327565,0.01381560,0.19087087,0.00945559,0.20032646,0.29342394,0.70657606,0.00066918,0.12570831,1
477.000,1.81709103,0.01381517,0.19085885,0.00946735,0.20032621,0.29389745,0.70610255,0.00064232,0.22933008,1
478.000,1.83090599,0.01381474,0.19084709,0.00947888,0.20032596,0.29435157,0.70564843,0.00061606,0.84204607,1
479.000,1.84472052,0.01381432,0.19083557,0.00949016,0.20032572,0.29478675,0.70521325,0.00059040,0.35932496,1
480.000,1.85853463,0.01381392,0.19082428,0.00950120,0.20032548,0.29520346,0.70479654,0.00056536,0.39612268,1
481.000,1.87234835,0.01381352,0.19081324,0.00951201,0.20032525,0.29560220,0.70439780,0.00054095,0.07415475,1
482.000,1.88616167,0.01381313,0.19080243,0.00952259,0.20032502,0.29598343,0.70401657,0.00051719,0.92088424,1
483.000,1.89997460,0.01381274,0.19079185,0.00953295,0.20032480,0.29634764,0.70365236,0.00049407,0.61056111,1
484.000,1.91378715,0.01381237,0.19078149,0.00954309,0.20032458,0.29669534,0.70330466,0.00047162,0.64496298,1
485.000,1.92759933,0.01381200,0.19077135,0.00955301,0.20032436,0.29702701,0.70297299,0.00044984,0.56393015,1
486.000,1.94141115,0.01381164,0.19076142,0.00956273,0.20032415,0.29734314,0.70265686,0.00042872,0.14830003,1
487.000,1.95522262,0.01381129,0.19075171,0.00957223,0.20032394,0.29764425,0.70235575,0.00040826,0.90036937,1
488.000,1.96903373,0.01381095,0.19074220,0.00958154,0.20032374,0.29793081,0.70206919,0.00038848,0.77066909,1
489.000,1.98284451,0.01381061,0.19073290,0.00959064,0.20032354,0.29820332,0.70179668,0.00036936,0.96582566,1
490.000,1.99665495,0.01381028,0.19072380,0.00959955,0.20032335,0.29846227,0.70153773,0.00035090,0.51732079,1
491.000,2.01046506,0.01380996,0.19071489,0.00960827,0.20032315,0.29870814,0.70129186,0.00033310,0.44808796,1
492.000,2.02427486,0.01380964,0.19070617,0.00961680,0.20032297,0.29894141,0.70105859,0.00031595,0.39325603,1
493.000,2.03808434,0.01380933,0.19069764,0.00962514,0.20032278,0.29916255,0.70083745,0.00029944,0.68324167,1
494.000,2.05189352,0.01380903,0.19068929,0.00963331,0.20032260,0.29937203,0.70062797,0.00028357,0.73872886,1
495.000,2.06570240,0.01380873,0.19068113,0.00964130,0.20032243,0.29957031,0.70042969,0.00026832,0.11092104,1
496.000,2.07951099,0.01380844,0.19067314,0.00964912,0.20032225,0.29975783,0.70024217,0.00025369,0.18558080,1
497.000,2.09331929,0.01380816,0.19066532,0.00965677,0.20032208,0.29993504,0.70006496,0.00023966,0.88609412,1
498.000,2.10712731,0.01380788,0.19065767,0.00966425,0.20032192,0.30010238,0.69989762,0.00022621,0.97707836,1
499.000,2.12093506,0.01380761,0.19065018,0.00967157,0.20032176,0.30026026,0.69973974,0.00021335,0.35893146,1
500.000,2.13474254,0.01380735,0.19064286,0.00967873,0.20032160,0.30040909,0.69959091,0.00020105,0.69675636,1
501.000,2.14854976,0.01380709,0.19063570,0.00968574,0.20032144,0.30054929,0.69945071,0.00018931,0.95568610,1
502.000,2.16235672,0.01380683,0.19062869,0.00969260,0.20032129,0.30068124,0.69931876,0.00017810,0.71949173,1
503.000,2.17616343,0.01380659,0.19062183,0.00969931,0.20032114,0.30080533,0.69919467,0.00016741,0.48548261,1
504.000,2.18996989,0.01380634,0.19061513,0.00970587,0.20032099,0.30092192,0.69907808,0.00015723,0.09968959,1
505.000,2.20377611,0.01380611,0.19060857,0.00971229,0.20032085,0.30103138,0.69896862,0.00014754,0.77321040,1
506.000,2.21758210,0.01380587,0.19060215,0.00971856,0.20032071,0.30113406,0.69886594,0.00013833,0.36662033,1
507.000,2.23138786,0.01380565,0.19059587,0.00972471,0.20032057,0.30123029,0.69876971,0.00012958,0.66437544,1
508.000,2.24519340,0.01380542,0.19058972,0.00973072,0.20032044,0.30132039,0.69867961,0.00012127,0.58200290,1
509.000,2.25899871,0.01380521,0.19058372,0.00973659,0.20032031,0.30140469,0.69859531,0.00011340,0.13418780,1
510.000,2.27280381,0.01380499,0.19057784,0.00974234,0.20032018,0.30148349,0.69851651,0.00010594,0.29330755,1
511.000,2.28660870,0.01380478,0.19057209,0.00974797,0.20032006,0.30155708,0.69844292,0.00009889,0.67697376,1
512.000,2.30041338,0.01380458,0.19056646,0.00975347,0.20031993,0.30162575,0.69837425,0.00009221,0.15099423,1
513.000,2.31421786,0.01380438,0.19056096,0.00975885,0.20031981,0.30168975,0.69831025,0.00008591,0.08953733,1
514.000,2.32802214,0.01380419,0.19055558,0.00976412,0.20031970,0.30174936,0.69825064,0.00007996,0.50762897,1
515.000,2.34182623,0.01380400,0.19055031,0.00976927,0.20031958,0.30180482,0.69819518,0.00007435,0.39680888,1
516.000,2.35563013,0.01380381,0.19054516,0.00977431,0.20031947,0.30185637,0.69814363,0.00006907,0.16207513,1
517.000,2.36943385,0.01380363,0.19054012,0.00977924,0.20031936,0.30190424,0.69809576,0.00006409,0.51815670,1
518.000,2.38323739,0.01380345,0.19053519,0.00978406,0.20031925,0.30194864,0.69805136,0.00005942,0.60304089,1
519.000,2.39704075,0.01380327,0.19053037,0.00978877,0.20031914,0.30198980,0.69801020,0.00005503,0.11430171,1
520.000,2.41084394,0.01380310,0.19052566,0.00979339,0.20031904,0.30202789,0.69797211,0.00005091,0.35059019,1
521.000,2.42464695,0.01380294,0.19052104,0.00979790,0.20031894,0.30206312,0.69793688,0.00004704,0.19290068,1
522.000,2.43844981,0.01380277,0.19051653,0.00980231,0.20031884,0.30209566,0.69790434,0.00004343,0.19445267,1
523.000,2.45225250,0.01380261,0.19051212,0.00980663,0.20031875,0.30212569,0.69787431,0.00004004,0.49877169,1
524.000,2.46605503,0.01380246,0.19050780,0.00981085,0.20031865,0.30215337,0.69784663,0.00003688,0.80279615,1
525.000,2.47985741,0.01380230,0.19050358,0.00981498,0.20031856,0.30217885,0.69782115,0.00003392,0.90960197,1
526.000,2.49365964,0.01380215,0.19049945,0.00981902,0.20031847,0.30220227,0.69779773,0.00003117,0.73687846,1
527.000,2.50746172,0.01380201,0.19049541,0.00982297,0.20031838,0.30222379,0.69777621,0.00002860,0.05699189,1
528.000,2.52126365,0.01380186,0.19049145,0.00982684,0.20031829,0.30224352,0.69775648,0.00002621,0.77373451,1
529.000,2.53506545,0.01380172,0.19048759,0.00983062,0.20031821,0.30226159,0.69773841,0.00002399,0.74626024,1
530.000,2.54886710,0.01380159,0.19048381,0.00983432,0.20031813,0.30227813,0.69772187,0.00002192,0.82580928,1
531.000,2.56266862,0.01380145,0.19048011,0.00983794,0.20031805,0.30229323,0.69770677,0.00002001,0.90999814,1
532.000,2.57647001,0.01380132,0.19047649,0.00984148,0.20031797,0.30230700,0.69769300,0.00001823,0.75436502,1
533.000,2.59027127,0.01380119,0.19047295,0.00984494,0.20031789,0.30231955,0.69768045,0.00001659,0.10199845,1
534.000,2.60407240,0.01380107,0.19046949,0.00984833,0.20031781,0.30233096,0.69766904,0.00001507,0.66908099,1
535.000,2.61787340,0.01380095,0.19046610,0.00985164,0.20031774,0.30234131,0.69765869,0.00001366,0.22686462,1
536.000,2.63167429,0.01380083,0.19046279,0.00985488,0.20031767,0.30235069,0.69764931,0.00001237,0.30332675,1
537.000,2.64547505,0.01380071,0.19045955,0.00985805,0.20031760,0.30235918,0.69764082,0.00001118,0.40862178,1
538.000,2.65927570,0.01380059,0.19045638,0.00986115,0.20031753,0.30236685,0.69763315,0.00001008,0.28261809,1
539.000,2.67307624,0.01380048,0.19045328,0.00986418,0.20031746,0.30237375,0.69762625,0.00000907,0.90391841,1
540.000,2.68687667,0.01380037,0.19045025,0.00986715,0.20031739,0.30237996,0.69762004,0.00000814,0.66822068,1
541.000,2.70067698,0.01380026,0.19044728,0.00987005,0.20031733,0.30238553,0.69761447,0.00000730,0.42110200,1
542.000,2.71447719,0.01380016,0.19044438,0.00987288,0.20031726,0.30239051,0.69760949,0.00000652,0.52856212,1
543.000,2.72827730,0.01380006,0.19044154,0.00987566,0.20031720,0.30239496,0.69760504,0.00000581,0.97952719,1
544.000,2.74207731,0.01379996,0.19043876,0.00987838,0.20031714,0.30239892,0.69760108,0.00000516,0.20554107,1
545.000,2.75587721,0.01379986,0.19043605,0.00988103,0.20031708,0.30240243,0.69759757,0.00000457,0.00016055,1
546.000,2.76967702,0.01379976,0.19043339,0.00988363,0.20031702,0.30240554,0.69759446,0.00000404,0.22276796,1
547.000,2.78347673,0.01379967,0.19043080,0.00988617,0.20031697,0.30240828,0.69759172,0.00000355,0.95716861,1
548.000,2.79727635,0.01379957,0.19042825,0.00988866,0.20031691,0.30241068,0.69758932,0.00000311,0.95080952,1
549.000,2.81107588,0.01379948,0.19042577,0.00989109,0.20031686,0.30241278,0.69758722,0.00000271,0.48118765,1
550.000,2.82487532,0.01379940,0.19042334,0.00989347,0.20031680,0.30241461,0.69758539,0.00000235,0.29053575,1
551.000,2.83867467,0.01379931,0.19042096,0.00989579,0.20031675,0.30241618,0.69758382,0.00000202,0.16415703,1
552.000,2.85247394,0.01379923,0.19041863,0.00989807,0.20031670,0.30241754,0.69758246,0.00000173,0.82916196,1
553.000,2.86627312,0.01379914,0.19041636,0.00990029,0.20031665,0.30241869,0.69758131,0.00000147,0.25774151,1
554.000,2.88007223,0.01379906,0.19041413,0.00990247,0.20031660,0.30241967,0.69758033,0.00000123,0.08804475,1
555.000,2.89387125,0.01379898,0.19041195,0.00990460,0.20031655,0.30242048,0.69757952,0.00000102,0.41534259,1
556.000,2.90767020,0.01379891,0.19040982,0.00990668,0.20031651,0.30242116,0.69757884,0.00000084,0.77947525,1
557.000,2.92146906,0.01379883,0.19040774,0.00990872,0.20031646,0.30242170,0.69757830,0.00000067,0.72855671,1
558.000,2.93526786,0.01379876,0.19040570,0.00991072,0.20031642,0.30242214,0.69757786,0.00000053,0.49770711,1
559.000,2.94906658,0.01379869,0.19040371,0.00991266,0.20031637,0.30242247,0.69757753,0.00000040,0.91080593,1
560.000,2.96286523,0.01379861,0.19040176,0.00991457,0.20031633,0.30242272,0.69757728,0.00000029,0.51419459,1
561.000,2.97666381,0.01379855,0.19039985,0.00991644,0.20031629,0.30242289,0.69757711,0.00000019,0.48331230,1
562.000,2.99046232,0.01379848,0.19039799,0.00991826,0.20031625,0.30242300,0.69757700,0.00000010,0.40136691,1
563.000,3.00426076,0.01379841,0.19039616,0.00992005,0.20031621,0.30242304,0.69757696,0.00000003,0.68581051,1
564.000,3.01805914,0.01379835,0.19039438,0.00992179,0.20031617,0.30242304,0.69757696,0.00000000,0.27552345,1
565.000,3.03185746,0.01379828,0.19039263,0.00992350,0.20031613,0.30242300,0.69757700,0.00000000,0.16083748,1
566.000,3.04565571,0.01379822,0.19039092,0.00992517,0.20031609,0.30242292,0.69757708,0.00000000,0.33311917,1
567.000,3.05945390,0.01379816,0.19038925,0.00992680,0.20031606,0.30242281,0.69757719,0.00000000,0.44399023,1
568.000,3.07325203,0.01379810,0.19038762,0.00992840,0.20031602,0.30242267,0.69757733,0.00000000,0.97946644,1
569.000,3.08705010,0.01379804,0.19038602,0.00992997,0.20031599,0.30242252,0.69757748,0.00000000,0.85314124,1
570.000,3.10084812,0.01379799,0.19038446,0.00993150,0.20031595,0.30242235,0.69757765,0.00000000,0.54458670,1
571.000,3.11464608,0.01379793,0.19038293,0.00993299,0.20031592,0.30242216,0.69757784,0.00000000,0.14311263,1
572.000,3.12844398,0.01379788,0.19038143,0.00993445,0.20031589,0.30242197,0.69757803,0.00000000,0.40727877,1
573.000,3.14224183,0.01379782,0.19037997,0.00993589,0.20031585,0.30242177,0.69757823,0.00000000,0.90737243,1
574.000,3.15603963,0.01379777,0.19037854,0.00993729,0.20031582,0.30242156,0.69757844,0.00000000,0.89953212,1
575.000,3.16983738,0.01379772,0.19037714,0.00993865,0.20031579,0.30242136,0.69757864,0.00000000,0.34728168,1
576.000,3.18363508,0.01379767,0.19037577,0.00993999,0.20031576,0.30242115,0.69757885,0.00000000,0.83714081,1
577.000,3.19743273,0.01379762,0.19037443,0.00994130,0.20031573,0.30242094,0.69757906,0.00000000,0.52202727,1
578.000,3.21123033,0.01379758,0.19037312,0.00994259,0.20031570,0.30242074,0.69757926,0.00000000,0.01708985,1
579.000,3.22502788,0.01379753,0.19037184,0.00994384,0.20031568,0.30242054,0.69757946,0.00000000,0.07635709,1
580.000,3.23882539,0.01379748,0.19037058,0.00994507,0.20031565,0.30242034,0.69757966,0.00000000,0.52701253,1
581.000,3.25262285,0.01379744,0.19036936,0.00994626,0.20031562,0.30242015,0.69757985,0.00000000,0.66593524,1
582.000,3.26642027,0.01379740,0.19036816,0.00994744,0.20031560,0.30241997,0.69758003,0.00000000,0.52439433,1
583.000,3.28021764,0.01379735,0.19036698,0.00994859,0.20031557,0.30241979,0.69758021,0.00000000,0.48489540,1
584.000,3.29401497,0.01379731,0.19036584,0.00994971,0.20031555,0.30241961,0.69758039,0.00000000,0.91712593,1
585.000,3.30781227,0.01379727,0.19036471,0.00995081,0.20031552,0.30241945,0.69758055,0.00000000,0.18976714,1
586.000,3.32160952,0.01379723,0.19036362,0.00995188,0.20031550,0.30241929,0.69758071,0.00000000,0.08289268,1
587.000,3.33540673,0.01379719,0.19036254,0.00995293,0.20031547,0.30241914,0.69758086,0.00000000,0.05578253,1
588.000,3.34920390,0.01379716,0.19036149,0.00995396,0.20031545,0.30241899,0.69758101,0.00000000,0.37476329,1
589.000,3.36300104,0.01379712,0.19036046,0.00995496,0.20031543,0.30241886,0.69758114,0.00000000,0.38018910,1
590.000,3.37679814,0.01379708,0.19035946,0.00995595,0.20031541,0.30241873,0.69758127,0.00000000,0.21371803,1
591.000,3.39059520,0.01379705,0.19035848,0.00995691,0.20031538,0.30241860,0.69758140,0.00000000,0.61770407,1
592.000,3.40439223,0.01379701,0.19035751,0.00995785,0.20031536,0.30241849,0.69758151,0.00000000,0.72211646,1
593.000,3.41818923,0.01379698,0.19035657,0.00995877,0.20031534,0.30241838,0.69758162,0.00000000,0.81101524,1
594.000,3.43198619,0.01379694,0.19035565,0.00995967,0.20031532,0.30241828,0.69758172,0.00000000,0.33926757,1
595.000,3.44578311,0.01379691,0.19035475,0.00996055,0.20031530,0.30241818,0.69758182,0.00000000,0.98348213,1
596.000,3.45958001,0.01379688,0.19035387,0.00996141,0.20031528,0.30241809,0.69758191,0.00000000,0.27738854,1
597.000,3.47337687,0.01379685,0.19035301,0.00996225,0.20031526,0.30241800,0.69758200,0.00000000,0.00524191,1
598.000,3.48717370,0.01379682,0.19035217,0.00996308,0.20031525,0.30241792,0.69758208,0.00000000,0.19246553,1
599.000,3.50097051,0.01379679,0.19035134,0.00996388,0.20031523,0.30241785,0.69758215,0.00000000,0.45692458,1
600.000,3.51476728,0.01379676,0.19035054,0.00996467,0.20031521,0.30241778,0.69758222,0.00000000,0.01708104,1
601.000,3.52856402,0.01379673,0.19034975,0.00996544,0.20031519,0.30241771,0.69758229,0.00000000,0.36032542,1
602.000,3.54236074,0.01379670,0.19034898,0.00996620,0.20031518,0.30241765,0.69758235,0.00000000,0.75379278,1
603.000,3.55615743,0.01379667,0.19034822,0.00996694,0.20031516,0.30241760,0.69758240,0.00000000,0.32080804,1
604.000,3.56995409,0.01379665,0.19034748,0.00996766,0.20031514,0.30241755,0.69758245,0.00000000,0.92380108,1
605.000,3.58375072,0.01379662,0.19034676,0.00996836,0.20031513,0.30241750,0.69758250,0.00000000,0.31122976,1
606.000,3.59754733,0.01379660,0.19034606,0.00996906,0.20031511,0.30241745,0.69758255,0.00000000,0.58789669,1
607.000,3.61134391,0.01379657,0.19034537,0.00996973,0.20031510,0.30241741,0.69758259,0.00000000,0.01573835,1
608.000,3.62514047,0.01379655,0.19034469,0.00997039,0.20031508,0.30241737,0.69758263,0.00000000,0.95932155,1
609.000,3.63893701,0.01379652,0.19034403,0.00997104,0.20031507,0.30241734,0.69758266,0.00000000,0.61624610,1
610.000,3.65273352,0.01379650,0.19034338,0.00997167,0.20031505,0.30241730,0.69758270,0.00000000,0.04883585,1
611.000,3.66653000,0.01379648,0.19034275,0.00997229,0.20031504,0.30241727,0.69758273,0.00000000,0.87983700,1
612.000,3.68032647,0.01379645,0.19034213,0.00997289,0.20031503,0.30241725,0.69758275,0.00000000,0.65368528,1
613.000,3.69412291,0.01379643,0.19034153,0.00997349,0.20031501,0.30241722,0.69758278,0.00000000,0.64872347,1
614.000,3.70791933,0.01379641,0.19034094,0.00997406,0.20031500,0.30241720,0.69758280,0.00000000,0.09378789,1
615.000,3.72171573,0.01379639,0.19034036,0.00997463,0.20031499,0.30241718,0.69758282,0.00000000,0.48781214,1
616.000,3.73551211,0.01379637,0.19033979,0.00997519,0.20031498,0.30241716,0.69758284,0.00000000,0.59818907,1
617.000,3.74930847,0.01379635,0.19033924,0.00997573,0.20031496,0.30241714,0.69758286,0.00000000,0.54265999,1
618.000,3.76310481,0.01379633,0.19033869,0.00997626,0.20031495,0.30241712,0.69758288,0.00000000,0.99272445,1
619.000,3.77690113,0.01379631,0.19033816,0.00997678,0.20031494,0.30241711,0.69758289,0.00000000,0.87985389,1
620.000,3.79069743,0.01379629,0.19033765,0.00997728,0.20031493,0.30241709,0.69758291,0.00000000,0.76842999,1
621.000,3.80449371,0.01379627,0.19033714,0.00997778,0.20031492,0.30241708,0.69758292,0.00000000,0.56327342,1
622.000,3.81828997,0.01379625,0.19033664,0.00997826,0.20031491,0.30241707,0.69758293,0.00000000,0.43529884,1
623.000,3.83208622,0.01379624,0.19033616,0.00997874,0.20031490,0.30241706,0.69758294,0.00000000,0.78232863,1
624.000,3.84588245,0.01379622,0.19033568,0.00997920,0.20031489,0.30241705,0.69758295,0.00000000,0.89290354,1
625.000,3.85967866,0.01379620,0.19033522,0.00997966,0.20031488,0.30241704,0.69758296,0.00000000,0.28371448,1
626.000,3.87347485,0.01379619,0.19033477,0.00998010,0.20031487,0.30241703,0.69758297,0.00000000,0.82079539,1
627.000,3.88727103,0.01379617,0.19033432,0.00998053,0.20031486,0.30241703,0.69758297,0.00000000,0.67526681,1
628.000,3.90106719,0.01379615,0.19033389,0.00998096,0.20031485,0.30241702,0.69758298,0.00000000,0.53195441,1
629.000,3.91486334,0.01379614,0.19033346,0.00998138,0.20031484,0.30241701,0.69758299,0.00000000,0.33458145,1
630.000,3.92865947,0.01379612,0.19033305,0.00998178,0.20031483,0.30241701,0.69758299,0.00000000,0.52895324,1
631.000,3.94245559,0.01379611,0.19033264,0.00998218,0.20031482,0.30241700,0.69758300,0.00000000,0.70253071,1
632.000,3.95625169,0.01379610,0.19033224,0.00998257,0.20031481,0.30241700,0.69758300,0.00000000,0.13711068,1
633.000,3.97004778,0.01379608,0.19033185,0.00998295,0.20031480,0.30241700,0.69758300,0.00000000,0.38001469,1
634.000,3.98384385,0.01379607,0.19033147,0.00998332,0.20031479,0.30241699,0.69758301,0.00000000,0.61729499,1
635.000,3.99763991,0.01379605,0.19033110,0.00998369,0.20031479,0.30241699,0.69758301,0.00000000,0.11395865,1
636.000,4.01143596,0.01379604,0.19033074,0.00998404,0.20031478,0.30241699,0.69758301,0.00000000,0.36111024,1
637.000,4.02523200,0.01379603,0.19033038,0.00998439,0.20031477,0.30241698,0.69758302,0.00000000,0.83325854,1
638.000,4.03902802,0.01379602,0.19033003,0.00998473,0.20031476,0.30241698,0.69758302,0.00000000,0.51591884,1
639.000,4.05282403,0.01379600,0.19032969,0.00998506,0.20031475,0.30241698,0.69758302,0.00000000,0.60544449,1
640.000,4.06662002,0.01379599,0.19032936,0.00998539,0.20031475,0.30241698,0.69758302,0.00000000,0.97103118,1
641.000,4.08041601,0.01379598,0.19032903,0.00998571,0.20031474,0.30241698,0.69758302,0.00000000,0.06645698,1
642.000,4.09421198,0.01379597,0.19032871,0.00998602,0.20031473,0.30241697,0.69758303,0.00000000,0.03964160,1
643.000,4.10800794,0.01379596,0.19032840,0.00998633,0.20031473,0.30241697,0.69758303,0.00000000,0.41834345,1
644.000,4.12180389,0.01379594,0.19032809,0.00998663,0.20031472,0.30241697,0.69758303,0.00000000,0.64084697,1
645.000,4.13559983,0.01379593,0.19032780,0.00998692,0.20031471,0.30241697,0.69758303,0.00000000,0.75265084,1
646.000,4.14939576,0.01379592,0.19032750,0.00998720,0.20031471,0.30241697,0.69758303,0.00000000,0.03472347,1
647.000,4.16319168,0.01379591,0.19032722,0.00998748,0.20031470,0.30241697,0.69758303,0.00000000,0.23142233,1
648.000,4.17698759,0.01379590,0.19032694,0.00998776,0.20031469,0.30241697,0.69758303,0.00000000,0.91754559,1
649.000,4.19078348,0.01379589,0.19032667,0.00998802,0.20031469,0.30241697,0.69758303,0.00000000,0.31773554,1
650.000,4.20457937,0.01379588,0.19032640,0.00998828,0.20031468,0.30241697,0.69758303,0.00000000,0.21326498,1
651.000,4.21837525,0.01379587,0.19032614,0.00998854,0.20031468,0.30241697,0.69758303,0.00000000,0.02661350,1
652.000,4.23217112,0.01379586,0.19032588,0.00998879,0.20031467,0.30241697,0.69758303,0.00000000,0.34515786,1
653.000,4.24596698,0.01379586,0.19032563,0.00998903,0.20031467,0.30241696,0.69758304,0.00000000,0.73166024,1
654.000,4.25976283,0.01379585,0.19032539,0.00998927,0.20031466,0.30241696,0.69758304,0.00000000,0.36532425,1
655.000,4.27355867,0.01379584,0.19032515,0.00998951,0.20031466,0.30241696,0.69758304,0.00000000,0.74992227,1
656.000,4.28735451,0.01379583,0.19032491,0.00998974,0.20031465,0.30241696,0.69758304,0.00000000,0.62715666,1
657.000,4.30115033,0.01379582,0.19032468,0.00998996,0.20031465,0.30241696,0.69758304,0.00000000,0.31466955,1
658.000,4.31494615,0.01379581,0.19032446,0.00999018,0.20031464,0.30241696,0.69758304,0.00000000,0.69868653,1
659.000,4.32874196,0.01379581,0.19032424,0.00999040,0.20031464,0.30241696,0.69758304,0.00000000,0.83131715,1
660.000,4.34253776,0.01379580,0.19032403,0.00999060,0.20031463,0.30241696,0.69758304,0.00000000,0.72653003,1
661.000,4.35633355,0.01379579,0.19032382,0.00999081,0.20031463,0.30241696,0.69758304,0.00000000,0.27983445,1
662.000,4.37012934,0.01379578,0.19032361,0.00999101,0.20031462,0.30241696,0.69758304,0.00000000,0.28348291,1
663.000,4.38392512,0.01379578,0.19032341,0.00999121,0.20031462,0.30241696,0.69758304,0.00000000,0.43168029,1
664.000,4.39772089,0.01379577,0.19032321,0.00999140,0.20031461,0.30241696,0.69758304,0.00000000,0.45095378,1
665.000,4.41151665,0.01379576,0.19032302,0.00999159,0.20031461,0.30241696,0.69758304,0.00000000,0.44811185,1
666.000,4.42531241,0.01379575,0.19032283,0.00999177,0.20031460,0.30241696,0.69758304,0.00000000,0.37508060,1
667.000,4.43910816,0.01379575,0.19032265,0.00999195,0.20031460,0.30241696,0.69758304,0.00000000,0.81498062,1
668.000,4.45290391,0.01379574,0.19032247,0.00999213,0.20031460,0.30241696,0.69758304,0.00000000,0.45562916,1
669.000,4.46669964,0.01379573,0.19032230,0.00999230,0.20031459,0.30241696,0.69758304,0.00000000,0.56335089,1
670.000,4.48049538,0.01379573,0.19032212,0.00999247,0.20031459,0.30241696,0.69758304,0.00000000,0.63248848,1
671.000,4.49429110,0.01379572,0.19032196,0.00999263,0.20031459,0.30241696,0.69758304,0.00000000,0.91335748,1
672.000,4.50808682,0.01379572,0.19032179,0.00999279,0.20031458,0.30241696,0.69758304,0.00000000,0.98405989,1
673.000,4.52188253,0.01379571,0.19032163,0.00999295,0.20031458,0.30241696,0.69758304,0.00000000,0.96893166,1
674.000,4.53567824,0.01379570,0.19032147,0.00999310,0.20031457,0.30241696,0.69758304,0.00000000,0.81578982,1
675.000,4.54947394,0.01379570,0.19032132,0.00999325,0.20031457,0.30241696,0.69758304,0.00000000,0.14512264,1
676.000,4.56326964,0.01379569,0.19032117,0.00999340,0.20031457,0.30241696,0.69758304,0.00000000,0.91935551,1
677.000,4.57706533,0.01379569,0.19032102,0.00999354,0.20031456,0.30241696,0.69758304,0.00000000,0.53300929,1
678.000,4.59086102,0.01379568,0.19032088,0.00999369,0.20031456,0.30241696,0.69758304,0.00000000,0.82310760,1
679.000,4.60465670,0.01379568,0.19032074,0.00999382,0.20031456,0.30241696,0.69758304,0.00000000,0.72684314,1
680.000,4.61845237,0.01379567,0.19032060,0.00999396,0.20031456,0.30241696,0.69758304,0.00000000,0.20157043,1
681.000,4.63224804,0.01379567,0.19032046,0.00999409,0.20031455,0.30241696,0.69758304,0.00000000,0.58216014,1
