time,crd,vel,ekin,ene_0,ene_1,epot,etotal,coff_0,coff_1,prob,random,state
369.000,0.32419778,0.01393720,0.19424550,-0.00611139,0.00611139,0.00611139,0.20035688,0.31037107,0.68962893,0.00000000,0.23626767,1
370.000,0.33813393,0.01393511,0.19418721,-0.00616922,0.00616922,0.00616922,0.20035642,0.30413786,0.69586214,0.00000000,0.89413268,1
371.000,0.35206800,0.01393303,0.19412938,-0.00622652,0.00622652,0.00622652,0.20035590,0.29825208,0.70174792,0.00000000,0.01906448,1
372.000,0.36600000,0.01393098,0.19407208,-0.00628324,0.00628324,0.00628324,0.20035532,0.29269637,0.70730363,0.00000000,0.32901221,1
373.000,0.37992995,0.01392894,0.19401537,-0.00633934,0.00633934,0.00633934,0.20035471,0.28745443,0.71254557,0.00000000,0.10759615,1
374.000,0.39385788,0.01392693,0.19395926,-0.00639479,0.00639479,0.00639479,0.20035406,0.28251101,0.71748899,0.00000000,0.22768346,1
375.000,0.40778380,0.01392494,0.19390382,-0.00644956,0.00644956,0.00644956,0.20035338,0.27785186,0.72214814,0.00000000,0.51935828,1
376.000,0.42170775,0.01392297,0.19384905,-0.00650364,0.00650364,0.00650364,0.20035269,0.27346366,0.72653634,0.00000000,0.05924329,1
377.000,0.43562974,0.01392103,0.19379497,-0.00655700,0.00655700,0.00655700,0.20035198,0.26933401,0.73066599,0.00000000,0.18970030,1
378.000,0.44954980,0.01391911,0.19374161,-0.00660964,0.00660964,0.00660964,0.20035126,0.26545131,0.73454869,0.00000000,0.94880428,1
379.000,0.46346796,0.01391722,0.19368897,-0.00666157,0.00666157,0.00666157,0.20035053,0.26180475,0.73819525,0.00000000,0.75626671,1
380.000,0.47738424,0.01391535,0.19363705,-0.00671276,0.00671276,0.00671276,0.20034981,0.25838423,0.74161577,0.00000000,0.54621760,1
381.000,0.49129866,0.01391351,0.19358585,-0.00676324,0.00676324,0.00676324,0.20034909,0.25518034,0.74481966,0.00000000,0.89593576,1
382.000,0.50521126,0.01391170,0.19353537,-0.00681300,0.00681300,0.00681300,0.20034837,0.25218424,0.74781576,0.00000000,0.15407194,1
383.000,0.51912206,0.01390991,0.19348561,-0.00686205,0.00686205,0.00686205,0.20034767,0.24938768,0.75061232,0.00000000,0.37349238,1
384.000,0.53303108,0.01390815,0.19343656,-0.00691041,0.00691041,0.00691041,0.20034697,0.24678290,0.75321710,0.00000000,0.31901823,1
385.000,0.54693836,0.01390641,0.19338820,-0.00695808,0.00695808,0.00695808,0.20034628,0.24436259,0.75563741,0.00000000,0.08492876,1
386.000,0.56084390,0.01390469,0.19334052,-0.00700508,0.00700508,0.00700508,0.20034561,0.24211990,0.75788010,0.00000000,0.55985659,1
387.000,0.57474774,0.01390300,0.19329352,-0.00705143,0.00705143,0.00705143,0.20034495,0.24004831,0.75995169,0.00000000,0.83373596,1
388.000,0.58864991,0.01390134,0.19324718,-0.00709713,0.00709713,0.00709713,0.20034431,0.23814167,0.76185833,0.00000000,0.04328650,1
389.000,0.60255042,0.01389969,0.19320148,-0.00714220,0.00714220,0.00714220,0.20034368,0.23639412,0.76360588,0.00000000,0.71353116,1
390.000,0.61644930,0.01389807,0.19315641,-0.00718665,0.00718665,0.00718665,0.20034306,0.23480007,0.76519993,0.00000000,0.22424909,1
391.000,0.63034656,0.01389647,0.19311195,-0.00723051,0.00723051,0.00723051,0.20034246,0.23335420,0.76664580,0.00000000,0.60553425,1
392.000,0.64424224,0.01389489,0.19306809,-0.00727379,0.00727379,0.00727379,0.20034188,0.23205138,0.76794862,0.00000000,0.90948001,1
393.000,0.65813635,0.01389334,0.19302481,-0.00731650,0.00731650,0.00731650,0.20034131,0.23088667,0.76911333,0.00000000,0.35426235,1
394.000,0.67202891,0.01389180,0.19298209,-0.00735867,0.00735867,0.00735867,0.20034076,0.22985532,0.77014468,0.00000000,0.84010538,1
395.000,0.68591995,0.01389028,0.19293993,-0.00740029,0.00740029,0.00740029,0.20034022,0.22895270,0.77104730,0.00000000,0.45985640,1
396.000,0.69980948,0.01388878,0.19289831,-0.00744139,0.00744139,0.00744139,0.20033970,0.22817435,0.77182565,0.00000000,0.56379444,1
397.000,0.71369752,0.01388730,0.19285721,-0.00748198,0.00748198,0.00748198,0.20033919,0.22751590,0.77248410,0.00000000,0.76008234,1
398.000,0.72758409,0.01388584,0.19281661,-0.00752208,0.00752208,0.00752208,0.20033869,0.22697310,0.77302690,0.00000000,0.46054920,1
399.000,0.74146920,0.01388440,0.19277652,-0.00756169,0.00756169,0.00756169,0.20033821,0.22654176,0.77345824,0.00000000,0.72084396,1
400.000,0.75535288,0.01388297,0.19273690,-0.00760083,0.00760083,0.00760083,0.20033773,0.22621781,0.77378219,0.00000000,0.86851539,1
401.000,0.76923515,0.01388156,0.19269776,-0.00763951,0.00763951,0.00763951,0.20033727,0.22599722,0.77400278,0.00000000,0.09107569,1
402.000,0.78311601,0.01388017,0.19265908,-0.00767774,0.00767774,0.00767774,0.20033682,0.22587604,0.77412396,0.00000000,0.46126054,1
403.000,0.79699548,0.01387879,0.19262085,-0.00771553,0.00771553,0.00771553,0.20033638,0.22585038,0.77414962,0.00002645,0.61622529,1
404.000,0.81087359,0.01387743,0.19258306,-0.00775288,0.00775288,0.00775288,0.20033594,0.22591639,0.77408361,0.00014128,0.95531879,1
405.000,0.82475034,0.01387608,0.19254570,-0.00778982,0.00778982,0.00778982,0.20033552,0.22607028,0.77392972,0.00025131,0.83738679,1
406.000,0.83862576,0.01387475,0.19250877,-0.00782633,0.00782633,0.00782633,0.20033510,0.22630829,0.77369171,0.00035663,0.45251197,1
407.000,0.85249985,0.01387344,0.19247226,-0.00786243,0.00786243,0.00786243,0.20033469,0.22662672,0.77337328,0.00045733,0.06367263,1
408.000,0.86637263,0.01387214,0.19243615,-0.00789813,0.00789813,0.00789813,0.20033429,0.22702191,0.77297809,0.00055347,0.51729200,1
409.000,0.88024412,0.01387085,0.19240045,-0.00793343,0.00793343,0.00793343,0.20033389,0.22749023,0.77250977,0.00064513,0.73152360,1
410.000,0.89411433,0.01386958,0.19236515,-0.00796834,0.00796834,0.00796834,0.20033349,0.22802810,0.77197190,0.00073238,0.60473820,1
411.000,0.90798327,0.01386832,0.19233025,-0.00800286,0.00800286,0.00800286,0.20033310,0.22863198,0.77136802,0.00081528,0.59894825,1
412.000,0.92185097,0.01386707,0.19229573,-0.00803698,0.00803698,0.00803698,0.20033271,0.22929837,0.77070163,0.00089390,0.76000045,1
413.000,0.93571742,0.01386584,0.19226160,-0.00807073,0.00807073,0.00807073,0.20033233,0.23002382,0.76997618,0.00096829,0.26883447,1
414.000,0.94958265,0.01386463,0.19222786,-0.00810409,0.00810409,0.00810409,0.20033195,0.23080492,0.76919508,0.00103853,0.50284440,1
415.000,0.96344667,0.01386342,0.19219449,-0.00813708,0.00813708,0.00813708,0.20033157,0.23163830,0.76836170,0.00110467,0.06612590,1
416.000,0.97730950,0.01386223,0.19216151,-0.00816968,0.00816968,0.00816968,0.20033119,0.23252067,0.76747933,0.00116677,0.35925204,1
417.000,0.99117114,0.01386106,0.19212890,-0.00820191,0.00820191,0.00820191,0.20033081,0.23344877,0.76655123,0.00122490,0.52092138,1
418.000,1.00503161,0.01385989,0.19209667,-0.00823377,0.00823377,0.00823377,0.20033044,0.23441938,0.76558062,0.00127913,0.49700182,1
419.000,1.01889093,0.01385875,0.19206482,-0.00826525,0.00826525,0.00826525,0.20033006,0.23542936,0.76457064,0.00132951,0.34407081,1
420.000,1.03274910,0.01385761,0.19203334,-0.00829635,0.00829635,0.00829635,0.20032969,0.23647564,0.76352436,0.00137612,0.48244273,1
421.000,1.04660615,0.01385649,0.19200223,-0.00832708,0.00832708,0.00832708,0.20032932,0.23755518,0.76244482,0.00141903,0.82847402,1
422.000,1.06046207,0.01385538,0.19197150,-0.00835744,0.00835744,0.00835744,0.20032894,0.23866502,0.76133498,0.00145830,0.52091931,1
423.000,1.07431690,0.01385428,0.19194114,-0.00838742,0.00838742,0.00838742,0.20032857,0.23980228,0.76019772,0.00149402,0.26154490,1
424.000,1.08817064,0.01385320,0.19191116,-0.00841703,0.00841703,0.00841703,0.20032819,0.24096414,0.75903586,0.00152626,0.78738415,1
425.000,1.10202330,0.01385213,0.19188155,-0.00844626,0.00844626,0.00844626,0.20032782,0.24214785,0.75785215,0.00155509,0.63504922,1
426.000,1.11587490,0.01385108,0.19185232,-0.00847512,0.00847512,0.00847512,0.20032744,0.24335072,0.75664928,0.00158061,0.15719901,1
427.000,1.12972546,0.01385003,0.19182346,-0.00850360,0.00850360,0.00850360,0.20032707,0.24457017,0.75542983,0.00160288,0.14365936,1
428.000,1.14357497,0.01384901,0.19179498,-0.00853171,0.00853171,0.00853171,0.20032669,0.24580367,0.75419633,0.00162200,0.58195425,1
429.000,1.15742347,0.01384799,0.19176688,-0.00855943,0.00855943,0.00855943,0.20032631,0.24704878,0.75295122,0.00163806,0.13289820,1
430.000,1.17127096,0.01384699,0.19173915,-0.00858678,0.00858678,0.00858678,0.20032593,0.24830314,0.75169686,0.00165114,0.22071923,1
431.000,1.18511745,0.01384600,0.19171180,-0.00861376,0.00861376,0.00861376,0.20032556,0.24956448,0.75043552,0.00166134,0.29035546,1
432.000,1.19896296,0.01384503,0.19168483,-0.00864035,0.00864035,0.00864035,0.20032518,0.25083060,0.74916940,0.00166875,0.26997597,1
433.000,1.21280751,0.01384407,0.19165823,-0.00866657,0.00866657,0.00866657,0.20032480,0.25209939,0.74790061,0.00167346,0.20122215,1
434.000,1.22665110,0.01384312,0.19163202,-0.00869241,0.00869241,0.00869241,0.20032442,0.25336883,0.74663117,0.00167557,0.46493310,1
435.000,1.24049375,0.01384219,0.19160618,-0.00871787,0.00871787,0.00871787,0.20032405,0.25463697,0.74536303,0.00167517,0.02111602,1
436.000,1.25433548,0.01384127,0.19158072,-0.00874295,0.00874295,0.00874295,0.20032367,0.25590198,0.74409802,0.00167237,0.06115655,1
437.000,1.26817629,0.01384036,0.19155563,-0.00876766,0.00876766,0.00876766,0.20032329,0.25716207,0.74283793,0.00166727,0.78615111,1
438.000,1.28201620,0.01383947,0.19153093,-0.00879199,0.00879199,0.00879199,0.20032291,0.25841557,0.74158443,0.00165996,0.26368320,1
439.000,1.29585523,0.01383859,0.19150660,-0.00881594,0.00881594,0.00881594,0.20032254,0.25966089,0.74033911,0.00165055,0.58942980,1
440.000,1.30969338,0.01383773,0.19148265,-0.00883952,0.00883952,0.00883952,0.20032216,0.26089652,0.73910348,0.00163913,0.33194671,1
441.000,1.32353068,0.01383687,0.19145907,-0.00886272,0.00886272,0.00886272,0.20032179,0.26212103,0.73787897,0.00162581,0.73900080,1
442.000,1.33736713,0.01383604,0.19143586,-0.00888555,0.00888555,0.00888555,0.20032141,0.26333309,0.73666691,0.00161069,0.46380020,1
443.000,1.35120275,0.01383521,0.19141303,-0.00890801,0.00890801,0.00890801,0.20032104,0.26453144,0.73546856,0.00159387,0.37941570,1
444.000,1.36503755,0.01383440,0.19139057,-0.00893010,0.00893010,0.00893010,0.20032067,0.26571489,0.73428511,0.00157546,0.33517474,1
445.000,1.37887155,0.01383360,0.19136848,-0.00895182,0.00895182,0.00895182,0.20032031,0.26688237,0.73311763,0.00155554,0.51564309,1
446.000,1.39270475,0.01383281,0.19134676,-0.00897318,0.00897318,0.00897318,0.20031994,0.26803286,0.73196714,0.00153422,0.83942042,1
447.000,1.40653718,0.01383204,0.19132541,-0.00899417,0.00899417,0.00899417,0.20031957,0.26916542,0.73083458,0.00151160,0.21438798,1
448.000,1.42036884,0.01383128,0.19130442,-0.00901480,0.00901480,0.00901480,0.20031921,0.27027920,0.72972080,0.00148777,0.83212481,1
449.000,1.43419974,0.01383054,0.19128379,-0.00903507,0.00903507,0.00903507,0.20031885,0.27137340,0.72862660,0.00146284,0.80117707,1
450.000,1.44802991,0.01382981,0.19126352,-0.00905498,0.00905498,0.00905498,0.20031850,0.27244733,0.72755267,0.00143689,0.04111222,1
451.000,1.46185935,0.01382909,0.19124360,-0.00907454,0.00907454,0.00907454,0.20031814,0.27350034,0.72649966,0.00141001,0.44793378,1
452.000,1.47568808,0.01382838,0.19122404,-0.00909375,0.00909375,0.00909375,0.20031779,0.27453186,0.72546814,0.00138230,0.11309478,1
453.000,1.48951611,0.01382768,0.19120483,-0.00911261,0.00911261,0.00911261,0.20031744,0.27554140,0.72445860,0.00135384,0.61066974,1
454.000,1.50334345,0.01382700,0.19118597,-0.00913112,0.00913112,0.00913112,0.20031710,0.27652851,0.72347149,0.00132473,0.02673316,1
455.000,1.51717011,0.01382633,0.19116746,-0.00914930,0.00914930,0.00914930,0.20031676,0.27749283,0.72250717,0.00129504,0.89935743,1
456.000,1.53099611,0.01382567,0.19114928,-0.00916714,0.00916714,0.00916714,0.20031642,0.27843403,0.72156597,0.00126486,0.55330366,1
457.000,1.54482146,0.01382503,0.19113144,-0.00918464,0.00918464,0.00918464,0.20031608,0.27935187,0.72064813,0.00123426,0.24720665,1
458.000,1.55864617,0.01382440,0.19111394,-0.00920181,0.00920181,0.00920181,0.20031575,0.28024615,0.71975385,0.00120333,0.17530469,1
459.000,1.57247026,0.01382378,0.19109677,-0.00921866,0.00921866,0.00921866,0.20031543,0.28111673,0.71888327,0.00117213,0.56096900,1
460.000,1.58629372,0.01382317,0.19107992,-0.00923518,0.00923518,0.00923518,0.20031510,0.28196351,0.71803649,0.00114074,0.62769750,1
461.000,1.60011659,0.01382257,0.19106340,-0.00925139,0.00925139,0.00925139,0.20031478,0.28278645,0.71721355,0.00110923,0.53371990,1
462.000,1.61393886,0.01382198,0.19104719,-0.00926728,0.00926728,0.00926728,0.20031447,0.28358556,0.71641444,0.00107766,0.79931864,1
463.000,1.62776055,0.01382141,0.19103130,-0.00928286,0.00928286,0.00928286,0.20031416,0.28436089,0.71563911,0.00104609,0.01088981,1
464.000,1.64158168,0.01382084,0.19101572,-0.00929813,0.00929813,0.00929813,0.20031385,0.28511253,0.71488747,0.00101459,0.63986058,1
465.000,1.65540224,0.01382029,0.19100045,-0.00931310,0.00931310,0.00931310,0.20031355,0.28584061,0.71415939,0.00098321,0.94084730,1
466.000,1.66922226,0.01381975,0.19098547,-0.00932778,0.00932778,0.00932778,0.20031325,0.28654530,0.71345470,0.00095200,0.52734110,1
467.000,1.68304174,0.01381922,0.19097080,-0.00934216,0.00934216,0.00934216,0.20031296,0.28722680,0.71277320,0.00092101,0.81886232,1
468.000,1.69686070,0.01381870,0.19095642,-0.00935625,0.00935625,0.00935625,0.20031267,0.28788536,0.71211464,0.00089030,0.22811577,1
469.000,1.71067914,0.01381819,0.19094233,-0.00937006,0.00937006,0.00937006,0.20031238,0.28852124,0.71147876,0.00085991,0.64414639,1
470.000,1.72449707,0.01381769,0.19092852,-0.00938358,0.00938358,0.00938358,0.20031210,0.28913474,0.71086526,0.00082987,0.41787842,1
471.000,1.73831451,0.01381720,0.19091499,-0.00939684,0.00939684,0.00939684,0.20031183,0.28972617,0.71027383,0.00080023,0.37380812,1
472.000,1.75213147,0.01381672,0.19090174,-0.00940982,0.00940982,0.00940982,0.20031156,0.29029590,0.70970410,0.00077103,0.75403925,1
473.000,1.76594795,0.01381625,0.19088876,-0.00942253,0.00942253,0.00942253,0.20031129,0.29084429,0.70915571,0.00074229,0.40052727,1
474.000,1.77976397,0.01381579,0.19087604,-0.00943498,0.00943498,0.00943498,0.20031103,0.29137173,0.70862827,0.00071405,0.40059987,1
475.000,1.79357953,0.01381534,0.19086359,-0.00944718,0.00944718,0.00944718,0.20031077,0.29187862,0.70812138,0.00068633,0.58778661,1
476.000,1.80739465,0.01381490,0.19085140,-0.00945912,0.00945912,0.00945912,0.20031052,0.29236539,0.70763461,0.00065916,0.04588839,1
477.000,1.82120933,0.01381447,0.19083945,-0.00947081,0.00947081,0.00947081,0.20031027,0.29283249,0.70716751,0.00063256,0.53238615,1
478.000,1.83502358,0.01381404,0.19082776,-0.00948226,0.00948226,0.00948226,0.20031002,0.29328035,0.70671965,0.00060656,0.33432573,1
479.000,1.84883741,0.01381363,0.19081631,-0.00949347,0.00949347,0.00949347,0.20030978,0.29370945,0.70629055,0.00058116,0.37919586,1
480.000,1.86265083,0.01381322,0.19080510,-0.00950444,0.00950444,0.00950444,0.20030955,0.29412025,0.70587975,0.00055638,0.52442546,1
481.000,1.87646386,0.01381282,0.19079413,-0.00951519,0.00951519,0.00951519,0.20030931,0.29451323,0.70548677,0.00053223,0.17331323,1
482.000,1.89027648,0.01381244,0.19078339,-0.00952570,0.00952570,0.00952570,0.20030909,0.29488888,0.70511112,0.00050874,0.95789578,1
483.000,1.90408873,0.01381206,0.19077287,-0.00953599,0.00953599,0.00953599,0.20030886,0.29524768,0.70475232,0.00048589,0.35736059,1
484.000,1.91790059,0.01381168,0.19076258,-0.00954607,0.00954607,0.00954607,0.20030865,0.29559013,0.70440987,0.00046370,0.77666824,1
485.000,1.93171209,0.01381132,0.19075250,-0.00955593,0.00955593,0.00955593,0.20030843,0.29591672,0.70408328,0.00044218,0.66301224,1
486.000,1.94552323,0.01381096,0.19074264,-0.00956558,0.00956558,0.00956558,0.20030822,0.29622796,0.70377204,0.00042132,0.78871837,1
487.000,1.95933401,0.01381061,0.19073299,-0.00957502,0.00957502,0.00957502,0.20030801,0.29652432,0.70347568,0.00040113,0.40542636,1
488.000,1.97314445,0.01381027,0.19072355,-0.00958427,0.00958427,0.00958427,0.20030781,0.29680630,0.70319370,0.00038160,0.78452838,1
489.000,1.98695455,0.01380993,0.19071430,-0.00959331,0.00959331,0.00959331,0.20030761,0.29707440,0.70292560,0.00036274,0.54784919,1
490.000,2.00076432,0.01380961,0.19070526,-0.00960216,0.00960216,0.00960216,0.20030742,0.29732910,0.70267090,0.00034453,0.86247433,1
491.000,2.01457377,0.01380929,0.19069641,-0.00961082,0.00961082,0.00961082,0.20030723,0.29757088,0.70242912,0.00032698,0.37588638,1
492.000,2.02838290,0.01380897,0.19068775,-0.00961930,0.00961930,0.00961930,0.20030704,0.29780022,0.70219978,0.00031007,0.34231541,1
493.000,2.04219172,0.01380867,0.19067927,-0.00962759,0.00962759,0.00962759,0.20030686,0.29801759,0.70198241,0.00029380,0.33842808,1
494.000,2.05600023,0.01380837,0.19067098,-0.00963570,0.00963570,0.00963570,0.20030668,0.29822344,0.70177656,0.00027816,0.05459219,1
495.000,2.06980845,0.01380807,0.19066287,-0.00964364,0.00964364,0.00964364,0.20030651,0.29841825,0.70158175,0.00026314,0.60060030,1
496.000,2.08361637,0.01380778,0.19065493,-0.00965141,0.00965141,0.00965141,0.20030633,0.29860244,0.70139756,0.00024873,0.28399386,1
497.000,2.09742402,0.01380750,0.19064716,-0.00965901,0.00965901,0.00965901,0.20030617,0.29877646,0.70122354,0.00023491,0.55714506,1
498.000,2.11123138,0.01380723,0.19063956,-0.00966644,0.00966644,0.00966644,0.20030600,0.29894075,0.70105925,0.00022169,0.28616645,1
499.000,2.12503847,0.01380696,0.19063212,-0.00967372,0.00967372,0.00967372,0.20030584,0.29909572,0.70090428,0.00020903,0.70001673,1
500.000,2.13884530,0.01380670,0.19062485,-0.00968083,0.00968083,0.00968083,0.20030568,0.29924177,0.70075823,0.00019693,0.29403846,1
501.000,2.15265187,0.01380644,0.19061773,-0.00968779,0.00968779,0.00968779,0.20030553,0.29937932,0.70062068,0.00018538,0.24082562,1
502.000,2.16645818,0.01380619,0.19061077,-0.00969461,0.00969461,0.00969461,0.20030538,0.29950874,0.70049126,0.00017436,0.43275504,1
503.000,2.18026424,0.01380594,0.19060396,-0.00970127,0.00970127,0.00970127,0.20030523,0.29963042,0.70036958,0.00016386,0.00526063,1
504.000,2.19407006,0.01380570,0.19059730,-0.00970779,0.00970779,0.00970779,0.20030508,0.29974472,0.70025528,0.00015385,0.01167653,1
505.000,2.20787563,0.01380546,0.19059078,-0.00971416,0.00971416,0.00971416,0.20030494,0.29985201,0.70014799,0.00014434,0.80731610,1
506.000,2.22168098,0.01380523,0.19058440,-0.00972040,0.00972040,0.00972040,0.20030480,0.29995261,0.70004739,0.00013529,0.26553522,1
507.000,2.23548610,0.01380500,0.19057816,-0.00972650,0.00972650,0.00972650,0.20030467,0.30004688,0.69995312,0.00012670,0.14472069,1
508.000,2.24929099,0.01380478,0.19057206,-0.00973247,0.00973247,0.00973247,0.20030453,0.30013513,0.69986487,0.00011855,0.64002673,1
509.000,2.26309566,0.01380457,0.19056609,-0.00973831,0.00973831,0.00973831,0.20030440,0.30021767,0.69978233,0.00011082,0.07156362,1
510.000,2.27690012,0.01380436,0.19056025,-0.00974403,0.00974403,0.00974403,0.20030428,0.30029480,0.69970520,0.00010351,0.95163291,1
511.000,2.29070438,0.01380415,0.19055454,-0.00974961,0.00974961,0.00974961,0.20030415,0.30036682,0.69963318,0.00009659,0.56855492,1
512.000,2.30450842,0.01380395,0.19054895,-0.00975508,0.00975508,0.00975508,0.20030403,0.30043399,0.69956601,0.00009004,0.13017375,1
513.000,2.31831227,0.01380375,0.19054348,-0.00976043,0.00976043,0.00976043,0.20030391,0.30049660,0.69950340,0.00008386,0.09260287,1
514.000,2.33211592,0.01380356,0.19053813,-0.00976566,0.00976566,0.00976566,0.20030379,0.30055488,0.69944512,0.00007803,0.25617787,1
515.000,2.34591938,0.01380337,0.19053290,-0.00977078,0.00977078,0.00977078,0.20030368,0.30060909,0.69939091,0.00007254,0.61597578,1
516.000,2.35972265,0.01380318,0.19052779,-0.00977578,0.00977578,0.00977578,0.20030357,0.30065947,0.69934053,0.00006737,0.97507798,1
517.000,2.37352574,0.01380300,0.19052278,-0.00978068,0.00978068,0.00978068,0.20030346,0.30070624,0.69929376,0.00006250,0.42204907,1
518.000,2.38732865,0.01380282,0.19051789,-0.00978547,0.00978547,0.00978547,0.20030335,0.30074961,0.69925039,0.00005792,0.67223515,1
519.000,2.40113138,0.01380265,0.19051310,-0.00979015,0.00979015,0.00979015,0.20030325,0.30078979,0.69921021,0.00005362,0.04872392,1
520.000,2.41493395,0.01380248,0.19050841,-0.00979473,0.00979473,0.00979473,0.20030314,0.30082697,0.69917303,0.00004959,0.70018574,1
521.000,2.42873634,0.01380231,0.19050383,-0.00979921,0.00979921,0.00979921,0.20030304,0.30086134,0.69913866,0.00004582,0.05025506,1
522.000,2.44253857,0.01380215,0.19049935,-0.00980360,0.00980360,0.00980360,0.20030295,0.30089309,0.69910691,0.00004228,0.94586261,1
523.000,2.45634064,0.01380199,0.19049496,-0.00980789,0.00980789,0.00980789,0.20030285,0.30092237,0.69907763,0.00003897,0.28750931,1
524.000,2.47014255,0.01380184,0.19049067,-0.00981208,0.00981208,0.00981208,0.20030276,0.30094935,0.69905065,0.00003588,0.19379491,1
525.000,2.48394431,0.01380168,0.19048648,-0.00981619,0.00981619,0.00981619,0.20030266,0.30097418,0.69902582,0.00003299,0.92224832,1
526.000,2.49774592,0.01380154,0.19048237,-0.00982020,0.00982020,0.00982020,0.20030257,0.30099700,0.69900300,0.00003030,0.97350323,1
527.000,2.51154738,0.01380139,0.19047836,-0.00982413,0.00982413,0.00982413,0.20030249,0.30101795,0.69898205,0.00002779,0.70586672,1
528.000,2.52534870,0.01380125,0.19047443,-0.00982797,0.00982797,0.00982797,0.20030240,0.30103715,0.69896285,0.00002546,0.05158176,1
529.000,2.53914988,0.01380111,0.19047059,-0.00983172,0.00983172,0.00983172,0.20030232,0.30105474,0.69894526,0.00002329,0.72797859,1
530.000,2.55295092,0.01380097,0.19046684,-0.00983540,0.00983540,0.00983540,0.20030223,0.30107082,0.69892918,0.00002128,0.42321498,1
531.000,2.56675182,0.01380084,0.19046316,-0.00983899,0.00983899,0.00983899,0.20030215,0.30108550,0.69891450,0.00001941,0.25723180,1
532.000,2.58055260,0.01380071,0.19045957,-0.00984251,0.00984251,0.00984251,0.20030208,0.30109889,0.69890111,0.00001768,0.11731217,1
533.000,2.59435324,0.01380058,0.19045605,-0.00984595,0.00984595,0.00984595,0.20030200,0.30111107,0.69888893,0.00001608,0.92841623,1
534.000,2.60815376,0.01380046,0.19045261,-0.00984931,0.00984931,0.00984931,0.20030192,0.30112215,0.69887785,0.00001460,0.09771776,1
535.000,2.62195415,0.01380034,0.19044925,-0.00985260,0.00985260,0.00985260,0.20030185,0.30113219,0.69886781,0.00001323,0.49629774,1
536.000,2.63575443,0.01380022,0.19044596,-0.00985582,0.00985582,0.00985582,0.20030178,0.30114130,0.69885870,0.00001197,0.19370077,1
537.000,2.64955459,0.01380010,0.19044274,-0.00985897,0.00985897,0.00985897,0.20030171,0.30114952,0.69885048,0.00001081,0.70287804,1
538.000,2.66335463,0.01379999,0.19043959,-0.00986205,0.00986205,0.00986205,0.20030164,0.30115695,0.69884305,0.00000974,0.88972096,1
539.000,2.67715456,0.01379987,0.19043651,-0.00986506,0.00986506,0.00986506,0.20030157,0.30116363,0.69883637,0.00000876,0.35424083,1
540.000,2.69095437,0.01379976,0.19043350,-0.00986801,0.00986801,0.00986801,0.20030151,0.30116964,0.69883036,0.00000786,0.36753789,1
541.000,2.70475409,0.01379966,0.19043055,-0.00987089,0.00987089,0.00987089,0.20030144,0.30117503,0.69882497,0.00000704,0.67438443,1
542.000,2.71855369,0.01379955,0.19042767,-0.00987371,0.00987371,0.00987371,0.20030138,0.30117984,0.69882016,0.00000628,0.25071499,1
543.000,2.73235319,0.01379945,0.19042485,-0.00987647,0.00987647,0.00987647,0.20030132,0.30118414,0.69881586,0.00000560,0.38307756,1
544.000,2.74615259,0.01379935,0.19042209,-0.00987917,0.00987917,0.00987917,0.20030126,0.30118795,0.69881205,0.00000497,0.34886189,1
545.000,2.75995189,0.01379925,0.19041939,-0.00988180,0.00988180,0.00988180,0.20030120,0.30119134,0.69880866,0.00000440,0.71092134,1
546.000,2.77375110,0.01379916,0.19041675,-0.00988439,0.00988439,0.00988439,0.20030114,0.30119433,0.69880567,0.00000388,0.42386768,1
547.000,2.78755021,0.01379906,0.19041417,-0.00988691,0.00988691,0.00988691,0.20030108,0.30119696,0.69880304,0.00000340,0.39074423,1
548.000,2.80134923,0.01379897,0.19041165,-0.00988938,0.00988938,0.00988938,0.20030103,0.30119927,0.69880073,0.00000298,0.25632353,1
549.000,2.81514815,0.01379888,0.19040918,-0.00989180,0.00989180,0.00989180,0.20030097,0.30120128,0.69879872,0.00000259,0.39336207,1
550.000,2.82894699,0.01379880,0.19040676,-0.00989416,0.00989416,0.00989416,0.20030092,0.30120303,0.69879697,0.00000224,0.49140411,1
551.000,2.84274575,0.01379871,0.19040440,-0.00989647,0.00989647,0.00989647,0.20030087,0.30120454,0.69879546,0.00000193,0.02006758,1
552.000,2.85654441,0.01379863,0.19040209,-0.00989873,0.00989873,0.00989873,0.20030082,0.30120583,0.69879417,0.00000164,0.07488056,1
553.000,2.87034300,0.01379854,0.19039983,-0.00990094,0.00990094,0.00990094,0.20030077,0.30120693,0.69879307,0.00000139,0.96512059,1
554.000,2.88414150,0.01379846,0.19039762,-0.00990310,0.00990310,0.00990310,0.20030072,0.30120786,0.69879214,0.00000117,0.50102789,1
555.000,2.89793993,0.01379839,0.19039545,-0.00990522,0.00990522,0.00990522,0.20030067,0.30120863,0.69879137,0.00000096,0.86181383,1
556.000,2.91173827,0.01379831,0.19039334,-0.00990729,0.00990729,0.00990729,0.20030063,0.30120926,0.69879074,0.00000079,0.56403779,1
557.000,2.92553655,0.01379823,0.19039127,-0.00990931,0.00990931,0.00990931,0.20030058,0.30120977,0.69879023,0.00000063,0.55209623,1
558.000,2.93933474,0.01379816,0.19038924,-0.00991129,0.00991129,0.00991129,0.20030054,0.30121017,0.69878983,0.00000049,0.35959908,1
559.000,2.95313287,0.01379809,0.19038726,-0.00991323,0.00991323,0.00991323,0.20030049,0.30121048,0.69878952,0.00000036,0.99415706,1
